main-2019-11-11T12:44:45.948869.jpg;0,558,248,686,0 805,537,900,600,0 573,526,593,584,1 422,558,708,701,0 493,524,517,592,1 
main-2019-11-11T12:44:46.059232.jpg;0,559,209,698,0 789,537,892,605,0 566,526,586,585,1 278,561,655,741,0 483,523,508,593,1 1119,534,1125,557,1 
main-2019-11-11T12:44:46.161194.jpg;774,536,885,609,0 560,525,581,586,1 108,564,600,789,0 1120,534,1126,557,1 475,523,500,594,1 
main-2019-11-11T12:44:46.260941.jpg;758,536,878,614,0 554,525,575,586,1 0,569,523,866,0 866,543,897,561,0 467,523,493,595,1 
main-2019-11-11T12:44:46.428719.jpg;730,536,866,622,0 546,525,567,588,1 865,543,896,561,0 454,522,481,596,1 
main-2019-11-11T12:44:46.492606.jpg;707,536,856,629,0 540,525,562,588,1 864,543,896,561,0 883,543,910,559,0 445,522,473,597,1 
main-2019-11-11T12:44:46.625364.jpg;670,535,840,641,0 531,524,554,589,1 863,543,895,562,0 882,543,910,559,0 433,521,461,599,1 
main-2019-11-11T12:44:46.735475.jpg;634,535,826,651,0 524,524,547,590,1 863,543,894,562,0 881,543,909,560,0 423,521,452,600,1 
main-2019-11-11T12:44:46.830447.jpg;591,534,810,664,0 517,524,541,591,1 862,543,894,562,0 881,543,909,560,0 413,521,442,601,1 
main-2019-11-11T12:44:46.999149.jpg;919,508,966,559,0 516,533,783,687,0 1130,534,1136,558,1 861,543,893,562,0 880,543,908,560,0 399,520,429,603,1 
main-2019-11-11T12:44:47.059780.jpg;917,507,965,560,0 429,532,754,713,0 1131,534,1137,558,1 860,543,893,563,0 879,543,908,560,0 386,520,417,604,1 
main-2019-11-11T12:44:47.190009.jpg;915,506,964,560,0 664,541,767,603,0 276,530,709,760,0 1133,534,1139,558,1 859,543,892,563,0 879,543,908,560,0 
main-2019-11-11T12:44:47.291660.jpg;913,506,963,561,0 643,541,754,607,0 88,527,662,817,0 858,543,891,563,0 878,543,907,560,0 
main-2019-11-11T12:44:47.430572.jpg;911,505,962,561,0 611,541,734,613,0 0,521,573,959,0 857,543,891,563,0 877,543,907,561,0 
main-2019-11-11T12:44:47.531769.jpg;909,504,961,562,0 582,541,717,618,0 461,522,488,598,1 856,543,890,564,0 877,543,906,561,0 
main-2019-11-11T12:44:47.661462.jpg;906,503,960,562,0 537,541,691,627,0 449,521,477,599,1 855,543,889,564,0 876,543,906,561,0 308,517,345,613,1 
main-2019-11-11T12:44:47.791099.jpg;903,502,958,563,0 478,541,658,638,0 435,521,464,601,1 853,544,888,564,0 875,543,905,561,0 285,516,325,616,1 
main-2019-11-11T12:44:47.892666.jpg;901,502,957,563,0 426,541,629,647,0 852,544,888,564,0 874,543,905,561,0 269,515,309,618,1 
main-2019-11-11T12:44:48.010206.jpg;898,501,956,564,0 361,541,595,659,0 1143,533,1150,559,1 851,544,887,565,0 873,543,904,562,0 251,515,293,620,1 
main-2019-11-11T12:44:48.131009.jpg;895,500,955,565,0 254,542,540,679,0 1145,533,1152,560,1 850,544,886,565,0 872,543,904,562,0 227,514,271,623,1 1135,534,1141,557,1 
main-2019-11-11T12:44:48.247858.jpg;892,499,954,565,0 143,542,488,700,0 1136,534,1142,557,1 1147,533,1154,560,1 849,544,886,565,0 872,543,903,562,0 
main-2019-11-11T12:44:48.359101.jpg;889,497,952,566,0 0,542,391,742,0 1138,534,1144,557,1 847,544,885,565,0 871,543,903,562,0 368,518,402,609,1 
main-2019-11-11T12:44:48.472070.jpg;886,497,951,567,0 0,543,307,783,0 358,518,393,610,1 1139,534,1145,558,1 846,544,884,566,0 
main-2019-11-11T12:44:48.596745.jpg;883,495,950,567,0 343,517,379,612,1 1140,534,1146,558,1 845,544,883,566,0 128,510,180,634,1 
main-2019-11-11T12:44:48.692014.jpg;878,494,948,568,0 324,517,362,614,1 1142,534,1148,558,1 844,544,883,566,0 97,509,152,638,1 
main-2019-11-11T12:44:48.830251.jpg;874,492,946,569,0 304,516,343,617,1 1143,534,1150,558,1 842,544,881,567,0 1267,528,1284,577,1 61,508,119,642,1 
main-2019-11-11T12:44:48.958006.jpg;862,491,937,570,0 272,514,313,619,1 1152,533,1159,561,1 834,544,874,567,0 1266,528,1284,578,1 7,506,70,647,1 
main-2019-11-11T12:44:49.059616.jpg;847,489,925,571,0 238,513,282,621,1 1142,533,1149,561,1 822,544,862,567,0 1258,528,1276,578,1 
main-2019-11-11T12:44:49.180985.jpg;826,487,907,572,0 195,511,241,623,1 1127,533,1134,561,1 804,544,845,567,0 1245,529,1263,579,1 
main-2019-11-11T12:44:49.304181.jpg;812,485,897,573,0 156,510,205,627,1 1121,533,1129,561,1 1242,528,1260,579,1 
main-2019-11-11T12:44:49.413036.jpg;806,484,893,574,0 131,510,181,631,1 1122,533,1129,562,1 1245,528,1263,580,1 
main-2019-11-11T12:44:49.526533.jpg;795,482,886,576,0 92,509,145,635,1 1119,533,1127,562,1 1246,528,1264,580,1 1021,522,1061,559,0 
main-2019-11-11T12:44:49.642109.jpg;785,480,881,577,0 1019,521,1059,559,0 59,508,116,638,1 1118,533,1126,562,1 1247,527,1265,581,1 
main-2019-11-11T12:44:49.731814.jpg;778,478,877,578,0 1019,521,1059,560,0 28,507,87,642,1 1105,534,1112,559,1 1119,533,1126,562,1 1253,526,1270,583,1 
main-2019-11-11T12:44:49.831319.jpg;768,475,871,580,0 1017,521,1058,560,0 0,506,54,646,1 1104,534,1110,559,1 1256,526,1272,584,1 
main-2019-11-11T12:44:49.957606.jpg;755,472,865,582,0 1016,521,1057,560,0 1104,533,1111,560,1 1262,526,1279,585,1 
main-2019-11-11T12:44:50.059373.jpg;744,469,858,583,0 1014,521,1055,560,0 1102,533,1109,560,1 1264,525,1282,586,1 
main-2019-11-11T12:44:50.190534.jpg;730,466,852,586,0 1013,521,1055,560,0 1103,533,1110,560,1 1269,525,1288,587,1 
main-2019-11-11T12:44:50.291536.jpg;719,463,848,588,0 1013,520,1055,560,0 1104,533,1111,560,1 1273,525,1292,588,1 
main-2019-11-11T12:44:50.430388.jpg;699,458,837,591,0 1009,520,1052,561,0 1100,533,1107,560,1 1115,532,1123,563,1 1273,525,1294,589,1 
main-2019-11-11T12:44:50.575654.jpg;679,453,828,594,0 1007,520,1051,561,0 1100,533,1107,561,1 1115,532,1123,563,1 1278,524,1299,590,1 
main-2019-11-11T12:44:50.690838.jpg;656,447,818,598,0 1007,520,1048,561,0 1099,533,1107,561,1 1114,532,1123,563,1 1282,524,1304,591,1 
main-2019-11-11T12:44:50.791394.jpg;634,442,807,601,0 1003,520,1044,561,0 1097,533,1104,561,1 1112,532,1120,564,1 1283,524,1305,592,1 
main-2019-11-11T12:44:50.935866.jpg;607,434,796,606,0 1002,520,1044,561,0 1097,533,1104,561,1 1112,532,1120,564,1 869,542,896,559,0 1288,523,1311,593,1 
main-2019-11-11T12:44:51.030763.jpg;581,428,786,610,0 1000,520,1042,561,0 1095,533,1103,562,1 1110,532,1119,564,1 865,542,892,560,0 1290,523,1314,594,1 
main-2019-11-11T12:44:51.157831.jpg;547,418,774,616,0 1000,520,1041,561,0 1096,533,1104,562,1 1112,532,1120,564,1 755,544,799,569,0 862,542,890,560,0 1297,523,1321,595,1 811,534,819,557,1 
main-2019-11-11T12:44:51.261660.jpg;515,409,763,621,0 809,534,817,557,1 999,519,1041,561,0 1097,533,1104,562,1 1112,532,1121,564,1 752,544,797,570,0 860,543,888,560,0 1302,522,1326,596,1 
main-2019-11-11T12:44:51.391500.jpg;458,394,742,631,0 802,534,811,557,1 994,519,1036,561,0 1093,533,1101,562,1 1109,532,1118,565,1 743,544,789,570,0 853,543,881,561,0 1304,522,1330,597,1 
main-2019-11-11T12:44:51.525588.jpg;397,377,724,641,0 800,534,808,558,1 994,519,1036,561,0 1094,533,1102,563,1 1110,532,1119,565,1 695,545,754,577,0 739,544,786,571,0 850,543,878,561,0 1311,521,1337,599,1 
main-2019-11-11T12:44:51.625804.jpg;341,361,709,652,0 799,534,807,558,1 994,519,1036,561,0 1095,532,1103,563,1 1111,532,1120,565,1 691,545,751,578,0 736,545,784,571,0 848,543,877,561,0 1317,521,1344,600,1 
main-2019-11-11T12:44:51.742078.jpg;273,341,692,664,0 797,534,806,558,1 992,519,1034,561,0 1096,532,1104,563,1 687,546,748,578,0 734,545,782,572,0 846,543,875,562,0 1324,521,1351,601,1 
main-2019-11-11T12:44:51.826634.jpg;188,317,672,679,0 796,534,805,558,1 990,519,1038,561,0 1097,532,1106,563,1 683,546,746,579,0 731,545,780,572,0 844,543,874,562,0 1331,520,1359,602,1 
main-2019-11-11T12:44:51.970509.jpg;38,274,644,706,0 794,534,803,558,1 987,519,1044,561,0 1099,532,1107,563,1 678,546,742,579,0 727,545,777,572,0 842,543,872,563,0 1340,520,1369,604,1 
main-2019-11-11T12:44:52.097032.jpg;0,224,616,738,0 793,534,802,558,1 985,519,1051,561,0 1100,532,1109,564,1 673,546,738,580,0 724,545,775,573,0 840,543,870,563,0 1349,519,1378,606,1 
main-2019-11-11T12:44:52.204289.jpg;0,145,577,787,0 791,534,800,559,1 982,519,1060,561,0 1102,532,1111,564,1 667,546,734,581,0 720,545,772,573,0 837,543,868,564,0 1359,519,1390,607,1 
main-2019-11-11T12:44:52.292705.jpg;0,61,544,840,0 790,534,799,559,1 980,519,1069,562,0 1103,532,1112,564,1 663,546,731,582,0 717,545,770,574,0 834,543,866,564,0 1367,518,1399,609,1 
main-2019-11-11T12:44:52.434840.jpg;0,0,495,950,0 788,534,797,559,1 981,519,1080,562,0 1105,532,1114,564,1 1122,531,1132,567,1 657,546,727,582,0 713,545,767,574,0 831,543,864,565,0 1379,518,1412,611,1 
main-2019-11-11T12:44:52.526583.jpg;787,533,796,559,1 982,519,1088,562,0 1107,532,1116,565,1 1124,531,1134,567,1 652,546,724,583,0 710,545,765,575,0 828,543,862,565,0 1388,517,1422,613,1 
main-2019-11-11T12:44:52.657232.jpg;785,533,794,559,1 984,519,1097,562,0 1109,532,1118,565,1 1126,531,1136,568,1 645,546,719,584,0 706,545,762,576,0 824,543,859,566,0 1401,516,1436,615,1 
main-2019-11-11T12:44:52.773940.jpg;784,533,793,560,1 987,519,1104,562,0 1110,532,1120,565,1 1128,531,1138,568,1 640,547,715,585,0 702,545,759,576,0 821,543,857,567,0 1411,516,1447,617,1 
main-2019-11-11T12:44:52.859806.jpg;782,533,792,560,1 991,519,1110,562,0 1112,532,1121,566,1 1130,531,1140,568,1 635,547,712,586,0 699,545,757,576,0 817,544,855,567,0 1422,515,1459,619,1 
main-2019-11-11T12:44:53.004872.jpg;779,533,788,560,1 998,519,1120,562,0 1114,531,1124,566,1 1132,531,1142,568,1 627,547,706,587,0 694,545,753,577,0 812,544,851,568,0 1438,514,1477,622,1 
main-2019-11-11T12:44:53.104547.jpg;776,533,785,560,1 1116,531,1125,566,1 1134,531,1144,569,1 621,547,702,588,0 690,546,750,578,0 808,544,848,569,0 1451,513,1491,624,1 
main-2019-11-11T12:44:53.244126.jpg;772,533,780,560,1 1118,531,1128,567,1 1136,530,1147,569,1 613,547,697,589,0 685,546,747,578,0 803,544,845,570,0 1468,513,1510,627,1 
main-2019-11-11T12:44:53.338901.jpg;768,533,776,561,1 1120,531,1130,567,1 1138,530,1149,569,1 606,547,692,590,0 681,546,744,579,0 798,544,841,571,0 1481,512,1525,630,1 
main-2019-11-11T12:44:53.426303.jpg;765,533,772,561,1 1122,531,1132,567,1 1140,530,1151,570,1 600,547,688,591,0 677,546,741,580,0 794,544,838,572,0 1496,511,1542,633,1 
main-2019-11-11T12:44:53.529919.jpg;670,504,813,562,0 761,533,768,561,1 1036,519,1162,562,0 1124,531,1134,568,1 1142,530,1153,570,1 593,548,683,592,0 672,546,738,580,0 789,544,835,573,0 1512,510,1559,636,1 1488,514,1527,623,1 
main-2019-11-11T12:44:53.657941.jpg;679,504,824,562,0 756,533,764,561,1 1045,519,1173,562,0 1126,531,1136,568,1 1144,530,1155,570,1 583,548,677,593,0 667,546,734,581,0 781,544,830,574,0 1501,513,1542,625,1 1534,509,1584,640,1 
main-2019-11-11T12:44:53.787667.jpg;689,503,835,562,0 750,533,758,561,1 1129,531,1139,568,1 1147,530,1159,571,1 572,548,670,594,0 660,546,729,582,0 773,545,824,576,0 1522,512,1566,629,1 1560,507,1613,644,1 
main-2019-11-11T12:44:53.888231.jpg;696,503,843,563,0 746,533,755,562,1 1131,531,1141,569,1 1149,530,1161,571,1 564,548,664,596,0 655,546,726,583,0 767,545,820,577,0 1539,511,1584,631,1 1580,506,1635,648,1 
main-2019-11-11T12:44:54.042277.jpg;705,502,852,563,0 741,533,749,562,1 1134,530,1144,569,1 1152,530,1164,572,1 553,548,657,597,0 649,546,722,584,0 757,545,813,579,0 1561,510,1609,635,1 1607,504,1666,653,1 
main-2019-11-11T12:44:54.137473.jpg;712,501,856,564,0 736,533,745,562,1 1136,530,1147,570,1 1154,530,1166,572,1 545,548,651,598,0 644,547,718,584,0 750,545,808,581,0 1580,509,1630,638,1 1631,503,1692,658,1 
main-2019-11-11T12:44:54.254972.jpg;722,500,860,564,0 731,533,740,562,1 1138,530,1149,570,1 1157,529,1169,572,1 533,549,643,600,0 637,547,713,585,0 739,546,801,583,0 1606,508,1659,642,1 1663,501,1730,664,1 
main-2019-11-11T12:44:54.354752.jpg;733,499,863,565,0 1140,530,1151,570,1 1159,529,1171,573,1 523,549,637,601,0 631,547,709,586,0 730,546,795,584,0 1628,507,1683,646,1 1691,500,1761,669,1 
main-2019-11-11T12:44:54.474259.jpg;744,499,864,565,0 1142,530,1153,571,1 1161,529,1174,573,1 512,549,630,603,0 626,547,705,587,0 720,546,789,586,0 1651,506,1709,650,1 1721,498,1796,675,1 1112,517,1249,564,0 
main-2019-11-11T12:44:54.567227.jpg;754,498,862,566,0 1122,517,1260,564,0 1144,530,1156,571,1 1164,529,1176,573,1 502,549,624,604,0 620,547,701,588,0 709,546,781,589,0 1676,504,1737,654,1 1754,496,1833,681,1 
main-2019-11-11T12:44:54.687447.jpg;767,497,865,566,0 1138,517,1279,564,0 1147,530,1159,571,1 1167,529,1180,574,1 486,550,614,607,0 611,547,695,589,0 692,547,771,592,0 1715,502,1780,660,1 1806,493,1892,691,1 
main-2019-11-11T12:44:54.802142.jpg;776,496,865,566,0 1149,530,1161,572,1 1169,529,1182,574,1 475,550,607,608,0 605,547,691,590,0 679,547,763,594,0 1741,501,1809,665,1 1842,491,1920,698,1 
main-2019-11-11T12:44:54.889111.jpg;785,496,863,567,0 1151,530,1163,572,1 1172,529,1185,575,1 461,550,598,610,0 598,547,686,591,0 663,547,752,597,0 
main-2019-11-11T12:44:55.039202.jpg;792,495,860,568,0 1139,531,1148,566,1 1154,529,1166,573,1 1176,529,1189,575,1 443,550,587,613,0 588,548,680,592,0 640,548,739,602,0 
main-2019-11-11T12:44:55.154145.jpg;796,494,858,568,0 1141,531,1151,567,1 1157,529,1170,573,1 1179,528,1193,576,1 425,551,576,615,0 615,548,723,607,0 
main-2019-11-11T12:44:55.258054.jpg;1073,534,1081,558,1 798,493,857,569,0 1142,531,1152,567,1 1160,529,1172,573,1 1182,528,1196,576,1 409,551,566,618,0 592,549,709,611,0 
main-2019-11-11T12:44:55.390601.jpg;1074,534,1081,558,1 798,492,855,570,0 1145,531,1155,567,1 1163,529,1175,574,1 1186,528,1200,577,1 388,551,553,621,0 557,550,689,618,0 625,517,766,564,0 
main-2019-11-11T12:44:55.524254.jpg;1075,534,1082,558,1 793,490,852,570,0 1147,531,1157,567,1 1166,529,1179,574,1 1190,528,1204,578,1 363,552,538,624,0 511,551,662,627,0 
main-2019-11-11T12:44:55.657445.jpg;1075,534,1083,558,1 788,489,852,571,0 1149,531,1160,568,1 1169,529,1183,575,1 1194,528,1208,578,1 337,552,524,628,0 458,552,633,637,0 
main-2019-11-11T12:44:55.757417.jpg;1076,534,1083,558,1 784,488,852,572,0 1151,531,1162,568,1 1172,529,1185,575,1 1197,528,1212,579,1 408,553,607,647,0 661,516,806,565,0 
main-2019-11-11T12:44:55.927508.jpg;1077,534,1084,558,1 779,487,851,573,0 1154,531,1164,568,1 1176,528,1189,576,1 1201,527,1216,579,1 514,549,631,603,0 326,554,565,663,0 
main-2019-11-11T12:44:55.992012.jpg;1077,534,1085,559,1 775,486,850,573,0 1155,531,1166,569,1 1178,528,1192,576,1 1204,527,1220,580,1 503,549,625,604,0 244,556,525,679,0 688,515,835,566,0 
main-2019-11-11T12:44:56.159428.jpg;1078,534,1086,559,1 670,533,678,560,1 769,484,849,574,0 1158,530,1169,569,1 1182,528,1196,577,1 1209,527,1225,581,1 487,549,614,606,0 86,559,454,710,0 
main-2019-11-11T12:44:56.225079.jpg;1079,534,1086,559,1 764,483,847,575,0 1160,530,1171,569,1 1185,528,1199,577,1 1213,527,1229,581,1 475,550,607,608,0 0,561,387,742,0 
main-2019-11-11T12:44:56.354385.jpg;1080,534,1087,559,1 758,481,845,576,0 1163,530,1174,570,1 1189,528,1204,578,1 1217,527,1234,582,1 153,555,422,654,0 459,550,597,610,0 0,566,268,807,0 
main-2019-11-11T12:44:56.457606.jpg;1080,534,1088,559,1 753,480,844,577,0 1165,530,1176,570,1 1192,528,1207,579,1 1221,526,1238,582,1 117,556,403,659,0 445,550,588,612,0 
main-2019-11-11T12:44:56.568523.jpg;1081,533,1088,559,1 748,478,842,578,0 1167,530,1179,570,1 1195,527,1210,579,1 1225,526,1242,583,1 78,556,383,665,0 431,550,579,614,0 
main-2019-11-11T12:44:56.691435.jpg;1082,533,1089,559,1 740,476,839,579,0 1170,530,1182,571,1 1200,527,1215,580,1 1230,526,1248,584,1 21,557,355,673,0 411,551,567,617,0 768,513,924,568,0 
main-2019-11-11T12:44:56.823212.jpg;1083,533,1090,560,1 732,474,836,581,0 1173,530,1185,571,1 1204,527,1220,580,1 1236,526,1254,585,1 0,558,322,682,0 388,551,554,620,0 779,513,937,568,0 
main-2019-11-11T12:44:56.935595.jpg;1083,533,1091,560,1 725,472,833,582,0 1175,530,1187,572,1 1208,527,1224,581,1 1240,525,1258,585,1 0,559,295,690,0 371,552,543,623,0 788,513,945,569,0 
main-2019-11-11T12:44:57.025260.jpg;1084,533,1092,560,1 717,470,830,583,0 1178,530,1190,572,1 1211,527,1228,582,1 1245,525,1263,586,1 0,560,267,699,0 352,552,532,626,0 797,513,954,569,0 
main-2019-11-11T12:44:57.153975.jpg;1085,533,1093,560,1 706,467,825,585,0 1181,529,1193,572,1 1216,526,1233,582,1 1251,525,1270,587,1 0,561,226,713,0 326,552,517,629,0 810,512,965,569,0 
main-2019-11-11T12:44:57.257970.jpg;1086,533,1093,560,1 696,464,821,587,0 1183,529,1196,573,1 1220,526,1237,583,1 1255,525,1275,588,1 304,553,504,632,0 819,512,973,569,0 
main-2019-11-11T12:44:57.390938.jpg;1086,533,1094,560,1 683,460,816,589,0 1186,529,1199,573,1 1225,526,1242,584,1 1262,524,1281,589,1 273,553,487,637,0 832,512,979,569,0 
main-2019-11-11T12:44:57.499668.jpg;1087,533,1095,560,1 671,457,811,592,0 1189,529,1202,574,1 1229,526,1247,584,1 1267,524,1287,590,1 247,554,473,640,0 842,512,982,570,0 
main-2019-11-11T12:44:57.623900.jpg;1088,533,1096,561,1 653,451,804,595,0 1193,529,1206,574,1 1235,525,1253,585,1 1274,524,1295,591,1 208,554,451,646,0 855,512,984,570,0 
main-2019-11-11T12:44:57.724964.jpg;1089,533,1097,561,1 638,447,798,598,0 1195,529,1209,574,1 1239,525,1258,586,1 1280,523,1301,592,1 177,555,435,650,0 865,511,985,570,0 
main-2019-11-11T12:44:57.857774.jpg;1090,533,1098,561,1 616,441,790,602,0 1199,529,1213,575,1 1245,525,1264,587,1 1287,523,1309,593,1 133,555,411,657,0 876,511,985,570,0 
main-2019-11-11T12:44:57.988055.jpg;1091,533,1099,561,1 588,433,780,607,0 1203,528,1217,576,1 1252,525,1271,588,1 1296,523,1318,594,1 80,556,384,664,0 778,533,786,561,1 886,511,985,570,0 
main-2019-11-11T12:44:58.089414.jpg;1092,533,1100,561,1 565,426,772,611,0 1257,524,1276,589,1 1302,522,1325,595,1 37,557,363,670,0 777,533,785,561,1 892,511,985,570,0 
main-2019-11-11T12:44:58.192456.jpg;1092,533,1101,561,1 542,420,764,615,0 1261,524,1281,590,1 1308,522,1331,596,1 0,557,342,676,0 776,533,784,561,1 896,511,984,570,0 
main-2019-11-11T12:44:58.359284.jpg;1094,533,1102,562,1 500,407,750,622,0 1269,524,1289,591,1 1317,522,1341,598,1 0,558,307,687,0 774,533,783,561,1 902,511,984,570,0 
main-2019-11-11T12:44:58.435063.jpg;1094,533,1103,562,1 464,397,739,629,0 1274,524,1295,592,1 1324,521,1349,599,1 0,559,280,695,0 773,533,782,561,1 905,511,983,570,0 
main-2019-11-11T12:44:58.559174.jpg;1096,533,1104,562,1 407,381,722,639,0 1281,523,1303,593,1 1336,521,1361,601,1 0,560,240,708,0 772,533,780,561,1 909,511,983,571,0 
main-2019-11-11T12:44:58.676026.jpg;1097,533,1105,562,1 354,366,708,649,0 1287,523,1309,594,1 1345,520,1372,602,1 0,561,206,719,0 770,533,779,562,1 911,511,983,571,0 1114,532,1124,563,1 
main-2019-11-11T12:44:58.809313.jpg;1098,532,1107,562,1 259,338,684,666,0 1278,524,1299,589,1 1296,522,1319,595,1 1359,520,1387,604,1 1115,532,1124,563,1 769,533,777,562,1 913,511,982,571,0 
main-2019-11-11T12:44:58.895264.jpg;1099,532,1108,563,1 181,316,667,680,0 1283,524,1304,590,1 1301,522,1325,596,1 1369,519,1397,606,1 1115,532,1125,563,1 767,533,776,562,1 915,511,982,571,0 
main-2019-11-11T12:44:59.024942.jpg;1101,532,1109,563,1 16,268,634,710,0 1291,524,1312,591,1 1311,522,1335,597,1 1385,518,1415,609,1 1116,532,1126,564,1 765,533,774,562,1 917,511,982,571,0 
main-2019-11-11T12:44:59.129569.jpg;1102,532,1110,563,1 0,220,606,740,0 1297,523,1318,592,1 1318,521,1342,599,1 1397,518,1428,611,1 1117,532,1127,564,1 764,533,773,562,1 917,511,982,571,0 
main-2019-11-11T12:44:59.257806.jpg;1103,532,1112,563,1 653,531,664,567,1 0,123,562,801,0 1305,523,1327,593,1 1327,521,1352,600,1 1414,517,1447,613,1 1118,532,1128,564,1 762,532,771,562,1 919,510,982,571,0 
main-2019-11-11T12:44:59.368760.jpg;1104,532,1113,563,1 652,531,664,567,1 0,0,519,880,0 1311,523,1333,594,1 1335,521,1361,601,1 1428,516,1462,616,1 1119,532,1129,564,1 761,532,770,563,1 919,510,982,571,0 
main-2019-11-11T12:44:59.491036.jpg;1106,532,1115,564,1 652,531,663,567,1 1319,522,1343,595,1 1345,520,1372,603,1 1447,515,1483,619,1 1120,532,1131,564,1 759,532,768,563,1 920,510,982,571,0 1034,543,1059,559,0 
main-2019-11-11T12:44:59.599229.jpg;1107,532,1116,564,1 651,531,662,568,1 1326,522,1350,596,1 1353,520,1381,604,1 1035,543,1060,559,0 1463,514,1501,622,1 1121,532,1131,565,1 758,532,767,563,1 920,510,982,571,0 
main-2019-11-11T12:44:59.724844.jpg;1109,532,1118,564,1 649,531,661,568,1 1336,522,1361,598,1 1366,519,1394,606,1 1036,543,1061,559,0 1487,513,1527,626,1 1122,532,1133,565,1 756,532,765,563,1 921,510,983,571,0 
main-2019-11-11T12:44:59.893257.jpg;1110,532,1119,564,1 649,531,660,568,1 1346,521,1371,599,1 1378,518,1407,608,1 1036,543,1062,560,0 1512,512,1555,630,1 1123,532,1134,565,1 754,532,763,564,1 922,510,983,571,0 
main-2019-11-11T12:44:59.968925.jpg;1111,532,1121,565,1 648,531,660,569,1 1279,525,1299,587,1 1354,521,1380,600,1 1387,518,1418,610,1 1037,543,1062,560,0 1533,511,1578,633,1 1124,532,1135,565,1 752,532,762,564,1 922,510,983,571,0 
main-2019-11-11T12:45:00.088592.jpg;1113,532,1123,565,1 646,530,658,569,1 1288,525,1308,588,1 1402,517,1434,612,1 1038,543,1063,560,0 1564,509,1613,639,1 1125,531,1136,566,1 750,532,759,564,1 923,510,984,571,0 1085,534,1091,557,1 
main-2019-11-11T12:45:00.190984.jpg;1114,532,1124,565,1 646,530,658,570,1 1296,524,1314,589,1 1411,517,1444,614,1 1038,543,1064,560,0 1587,508,1638,642,1 1126,531,1137,566,1 748,532,758,564,1 923,510,984,571,0 1085,534,1092,557,1 
main-2019-11-11T12:45:00.316353.jpg;1116,532,1125,565,1 645,530,657,570,1 1305,524,1325,590,1 1423,516,1456,615,1 1039,543,1065,560,0 1613,506,1667,647,1 747,532,757,564,1 923,510,984,571,0 1086,534,1092,558,1 
main-2019-11-11T12:45:00.424935.jpg;1117,532,1127,566,1 643,530,656,571,1 1320,524,1344,592,1 1440,515,1475,618,1 1040,543,1066,561,0 1655,504,1714,654,1 1128,531,1140,566,1 744,532,754,565,1 924,510,984,571,0 1087,534,1094,558,1 
main-2019-11-11T12:45:00.553179.jpg;1119,531,1129,566,1 642,530,655,571,1 1337,523,1363,593,1 1456,515,1493,621,1 1040,543,1067,561,0 1698,502,1763,662,1 1129,531,1141,567,1 742,532,752,565,1 924,511,985,571,0 1089,534,1095,558,1 
main-2019-11-11T12:45:00.654626.jpg;1121,531,1130,566,1 641,530,654,571,1 1351,523,1377,594,1 1470,514,1508,623,1 1041,543,1068,561,0 1736,500,1805,668,1 1130,531,1142,567,1 741,532,751,565,1 925,511,985,571,0 1089,534,1096,558,1 
main-2019-11-11T12:45:00.758103.jpg;1122,531,1132,566,1 640,530,653,572,1 1365,522,1392,595,1 1484,513,1524,625,1 1042,543,1069,561,0 1777,498,1852,675,1 1131,531,1143,567,1 739,532,749,565,1 925,511,985,571,0 1090,534,1097,558,1 
main-2019-11-11T12:45:00.888885.jpg;1124,531,1134,567,1 639,529,652,572,1 1385,522,1412,597,1 1504,512,1546,629,1 1042,543,1070,561,0 1838,495,1919,686,1 1132,531,1144,568,1 737,531,747,566,1 926,511,985,570,0 1091,534,1098,558,1 
main-2019-11-11T12:45:00.998877.jpg;638,529,651,573,1 1400,521,1429,598,1 1043,543,1071,562,0 1133,531,1146,568,1 735,531,745,566,1 530,529,545,573,1 926,511,985,570,0 1092,534,1099,558,1 
main-2019-11-11T12:45:01.101183.jpg;636,529,650,573,1 1417,521,1446,600,1 1044,543,1072,562,0 1134,531,1147,568,1 733,531,743,566,1 927,511,985,570,0 1093,534,1100,558,1 
main-2019-11-11T12:45:01.242169.jpg;635,529,649,574,1 1441,520,1471,602,1 1045,543,1073,562,0 1136,531,1148,569,1 730,531,741,566,1 927,512,985,570,0 1095,534,1101,559,1 
main-2019-11-11T12:45:01.324283.jpg;633,529,648,575,1 1460,520,1491,604,1 1045,543,1074,562,0 1137,531,1150,569,1 728,531,739,567,1 928,512,986,570,0 1095,534,1102,559,1 
main-2019-11-11T12:45:01.452430.jpg;632,529,647,575,1 1486,519,1518,606,1 1046,543,1075,562,0 1138,530,1151,569,1 726,531,737,567,1 928,512,986,570,0 1097,534,1103,559,1 
main-2019-11-11T12:45:01.554553.jpg;630,528,645,576,1 1507,519,1540,608,1 1047,543,1076,563,0 1140,530,1152,569,1 724,531,735,567,1 929,512,986,569,0 1098,534,1104,559,1 
main-2019-11-11T12:45:01.669881.jpg;628,528,643,576,1 1556,511,1600,631,1 1048,543,1077,563,0 1141,530,1154,570,1 722,531,733,568,1 929,512,986,569,0 1099,534,1105,559,1 
main-2019-11-11T12:45:01.791784.jpg;624,528,639,577,1 1579,510,1626,635,1 1049,543,1079,563,0 1143,530,1156,570,1 719,531,730,568,1 506,528,523,577,1 1106,533,1113,559,1 930,512,986,569,0 1100,533,1107,559,1 
